utc	epoch	pid	etime_s	rss_gib	arena_class_gib	arena_class_maps	threads
2026-09-24 02:54:46	45	678881	35695	5.70	4.49	363	168
2026-09-24 02:54:46	45	679084	35692	5.72	4.61	365	168
2026-09-24 02:54:46	45	679268	35688	5.62	4.53	365	168
2026-09-24 02:54:46	45	679446	35685	5.67	4.57	365	168
2026-09-24 02:54:46	45	679641	35681	5.82	4.66	362	168
2026-09-24 03:07:47	46	678359	36486	5.55	4.40	390	168
2026-09-24 03:07:47	46	678489	36484	5.57	4.47	364	168
2026-09-24 03:07:47	46	678691	36480	5.52	4.40	363	168
2026-09-24 03:07:47	46	678881	36477	5.68	4.44	363	168
2026-09-24 03:07:47	46	679084	36473	5.75	4.65	365	168
2026-09-24 03:07:48	46	679268	36470	5.65	4.55	365	168
2026-09-24 03:07:48	46	679446	36466	5.62	4.53	365	168
2026-09-24 03:07:48	46	679641	36463	5.84	4.68	362	168
2026-09-24 03:20:49	47	678359	37268	5.54	4.41	389	168
2026-09-24 03:20:49	47	678489	37265	5.52	4.43	364	168
2026-09-24 03:20:49	47	678691	37262	5.60	4.49	363	168
2026-09-24 03:20:49	47	678881	37258	5.64	4.41	363	168
2026-09-24 03:20:49	47	679084	37255	5.75	4.63	365	168
2026-09-24 03:20:49	47	679268	37251	5.91	4.52	364	168
2026-09-24 03:20:49	47	679446	37248	5.80	4.57	365	168
2026-09-24 03:20:50	47	679641	37244	5.83	4.67	362	168
2026-09-24 03:34:20	48	678359	38080	5.61	4.47	389	168
2026-09-24 03:34:20	48	678489	38077	5.61	4.51	363	168
2026-09-24 03:34:20	48	678691	38073	5.82	4.50	363	168
2026-09-24 03:34:21	48	678881	38070	5.90	4.49	362	168
2026-09-24 03:34:21	48	679084	38067	5.75	4.64	365	168
2026-09-24 03:34:21	48	679268	38063	5.71	4.58	364	168
2026-09-24 03:34:21	48	679446	38059	5.65	4.56	365	168
2026-09-24 03:34:21	48	679641	38056	5.90	4.73	362	168
2026-09-24 03:47:22	49	678359	38861	5.51	4.39	389	168
2026-09-24 03:47:22	49	678489	38859	5.64	4.50	363	168
2026-09-24 03:47:22	49	678691	38855	5.57	4.46	363	168
2026-09-24 03:47:22	49	678881	38852	5.67	4.46	363	168
2026-09-24 03:47:22	49	679084	38848	5.66	4.55	365	168
2026-09-24 03:47:23	49	679268	38845	5.75	4.52	364	168
2026-09-24 03:47:23	49	679446	38841	5.57	4.49	365	168
2026-09-24 03:47:23	49	679641	38838	5.83	4.67	362	168
2026-09-24 04:00:54	50	678359	39673	5.70	4.39	388	168
2026-09-24 04:00:54	50	678489	39670	5.63	4.49	363	168
2026-09-24 04:00:54	50	678691	39667	5.48	4.38	363	168
2026-09-24 04:00:54	50	678881	39663	5.74	4.53	363	168
2026-09-24 04:00:54	50	679084	39660	5.68	4.56	365	168
2026-09-24 04:00:54	50	679268	39656	5.66	4.42	364	168
2026-09-24 04:00:55	50	679446	39653	5.55	4.48	365	168
2026-09-24 04:00:55	50	679641	39649	5.81	4.66	362	168
2026-09-24 04:14:25	51	678359	40485	5.57	4.44	386	168
2026-09-24 04:14:25	51	678489	40482	5.67	4.52	363	168
2026-09-24 04:14:26	51	678691	40479	5.59	4.49	363	168
2026-09-24 04:14:26	51	678881	40475	5.76	4.54	363	168
2026-09-24 04:14:26	51	679084	40472	5.66	4.55	365	168
2026-09-24 04:14:26	51	679268	40468	5.75	4.52	363	168
2026-09-24 04:14:26	51	679446	40465	5.62	4.55	365	168
2026-09-24 04:14:26	51	679641	40461	5.98	4.68	362	168
2026-09-24 04:27:27	52	678359	41266	5.57	4.44	386	168
2026-09-24 04:27:27	52	678489	41264	5.62	4.47	363	168
2026-09-24 04:27:27	52	678691	41260	5.52	4.42	363	168
2026-09-24 04:27:27	52	678881	41257	5.81	4.60	363	168
2026-09-24 04:27:28	52	679084	41253	5.73	4.61	365	168
2026-09-24 04:27:28	52	679268	41250	5.68	4.45	363	168
2026-09-24 04:27:28	52	679446	41246	5.64	4.53	365	168
2026-09-24 04:27:28	52	679641	41243	5.84	4.69	362	168
2026-09-24 04:40:28	53	678359	42048	5.61	4.48	385	168
2026-09-24 04:40:29	53	678489	42045	5.63	4.48	363	168
2026-09-24 04:40:29	53	678691	42042	5.90	4.50	363	168
2026-09-24 04:40:29	53	678881	42038	5.92	4.54	362	168
2026-09-24 04:40:29	53	679084	42035	5.86	4.60	365	168
2026-09-24 04:40:29	53	679268	42031	5.66	4.43	363	168
2026-09-24 04:40:29	53	679446	42028	5.65	4.52	365	168
2026-09-24 04:40:30	53	679641	42024	5.84	4.69	362	168
2026-09-24 04:54:00	54	678359	42860	5.58	4.45	384	168
2026-09-24 04:54:00	54	678489	42857	5.67	4.52	363	168
2026-09-24 04:54:01	54	678691	42854	5.60	4.50	363	168
2026-09-24 04:54:01	54	678881	42850	5.79	4.59	363	168
2026-09-24 04:54:01	54	679084	42847	5.98	4.62	365	168
2026-09-24 04:54:01	54	679268	42843	5.84	4.44	362	168
2026-09-24 04:54:01	54	679446	42840	5.80	4.50	364	168
2026-09-24 04:54:01	54	679641	42836	5.83	4.67	362	168
2026-09-24 05:07:02	55	678359	43641	5.66	4.53	384	168
2026-09-24 05:07:02	55	678489	43639	5.68	4.53	363	168
2026-09-24 05:07:02	55	678691	43635	5.63	4.52	363	168
2026-09-24 05:07:02	55	678881	43632	5.82	4.62	363	168
2026-09-24 05:07:02	55	679084	43628	5.78	4.67	365	168
2026-09-24 05:07:03	55	679268	43625	5.76	4.53	363	168
2026-09-24 05:07:03	55	679446	43621	5.64	4.51	365	168
2026-09-24 05:07:03	55	679641	43618	6.01	4.72	362	168
2026-09-24 05:20:03	56	678359	44423	5.63	4.50	384	168
2026-09-24 05:20:04	56	678489	44420	5.69	4.52	363	168
2026-09-24 05:20:04	56	678691	44417	5.53	4.43	363	168
